OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,ProviderName
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2000-000365154,Sample-Routine,Water,,4/4/00,10:25:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,Indicates that the analyte was analyzed for but not detected above the reported practical quantitation limit*.,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,0,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001903037,Sample-Routine,Water,,8/29/11,10:20:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,4100,cfu/100ml,Final,Actual,"B3,Q1; Countable membranes with more than 60 or 80 colonies.  The value reported is calculated using the count from the smallest volume filtered and reported as a greater than "">"" value.  Holding time exceeded;  Holding time exceeded prior to receipt by l",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2012-100000491,Sample-Routine,Water,,10/11/12,11:12:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,290,cfu/100ml,Final,Actual,,,,,,,,,,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000090127,Sample-Routine,Water,Surface Water,9/23/13,10:30:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,210,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20150716-B8725000-370484929,Sample-Routine,Water,Surface Water,7/16/15,12:10:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8725000,,34.852,-78.2448,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,88,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20150825-B8580000-370484733,Sample-Routine,Water,Surface Water,8/25/15,10:50:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,280,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20160621-B8750000-370485257,Sample-Routine,Water,Surface Water,6/21/16,12:45:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,74,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180822-B8725000-371130932,Sample-Routine,Water,Surface Water,8/22/18,11:35:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8725000,,34.852,-78.2448,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,370,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180322-B8725000-371130874,Sample-Routine,Water,Surface Water,3/22/18,11:45:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8725000,,34.852,-78.2448,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,160,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001521502,Sample-Routine,Water,,5/1/08,10:05:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8490000,,35.05553,-78.53095,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,13,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2009-001601004,Sample-Routine,Water,,3/16/09,10:50:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,100,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2010-001701527,Sample-Routine,Water,,4/26/10,12:00:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,51,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2012-001973084,Sample-Routine,Water,,8/21/12,12:00:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,1300,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000422466,Sample-Routine,Water,,7/9/98,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,51,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1998-000422496,Sample-Routine,Water,,7/9/98,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,28,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2009-000336872,Sample-Routine,Water,,3/4/09,11:00:00,EST,0.1,m,LCFRP,,21NCMONITORING-B8604000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,17,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2009-000471744,Sample-Routine,Water,,11/2/09,11:05:00,EST,0.1,m,LCFRP,,21NCMONITORING-B8604000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,136,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2008-000002987,Sample-Routine,Water,,1/7/08,10:50:00,EST,0.1,m,LCFRP,,21NCMONITORING-B8740000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,119,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2002-000278389,Sample-Routine,Water,,1/17/02,10:15:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,56,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2004-000182676,Sample-Routine,Water,,2/5/04,10:45:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,12,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2003-000191945,Sample-Routine,Water,,11/6/03,10:00:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,114,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2004-000185982,Sample-Routine,Water,,1/8/04,9:50:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,47,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1997-000444480,Sample-Routine,Water,,3/13/97,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,19,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000404115,Sample-Routine,Water,,2/1/99,9:20:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,25,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000392574,Sample-Routine,Water,,6/7/99,9:45:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,8,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2006-000083584,Sample-Routine,Water,,4/10/06,9:50:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,19,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2005-000104211,Sample-Routine,Water,,9/22/05,10:50:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,36,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2005-000096252,Sample-Routine,Water,,12/12/05,11:00:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,45,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001927872,Sample-Routine,Water,,9/19/11,9:45:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-B8490000,,35.05553,-78.53095,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,170,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20160523-B8545000-370484638,Sample-Routine,Water,Surface Water,5/23/16,13:15:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8545000,,34.92735,-78.46568,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,25,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2014-000162036,Sample-Routine,Water,Surface Water,3/27/14,12:10:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8725000,,34.852,-78.2448,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,94,cfu/100ml,Final,Actual,"B4, Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml. Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20180822-B8490000-371130061,Sample-Routine,Water,Surface Water,8/22/18,10:00:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8490000,,35.05553,-78.53095,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,240,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20170718-B8580000-371130429,Sample-Routine,Water,Surface Water,7/18/17,10:45:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,40,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2008-001544630,Sample-Routine,Water,,8/21/08,14:00:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8545000,,34.92735,-78.46568,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,53,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2009-001650947,Sample-Routine,Water,,9/21/09,13:30:00,EDT,0.1,m,NCAMBNT,,21NC03WQ-B8545000,,34.92735,-78.46568,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,55,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2012-001973070,Sample-Routine,Water,,6/20/12,11:30:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,190,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LCFRP2009-000103484,Sample-Routine,Water,,8/3/09,11:10:00,EDT,0.1,m,LCFRP,,21NCCOALITIONS-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,46,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCCOALITIONS,NC DWQ Monitoring Coalition Program,21NCCOALITIONS-LCFRP2009-000267878,Sample-Routine,Water,,5/4/09,11:15:00,EDT,0.1,m,LCFRP,,21NCCOALITIONS-B8604000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,37,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2009-000471843,Sample-Routine,Water,,11/2/09,10:30:00,EST,0.1,m,LCFRP,,21NCMONITORING-B8740000,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,109,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2008-000003011,Sample-Routine,Water,,1/7/08,11:10:00,EST,0.1,m,LCFRP,,21NCMONITORING-B8610001,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.,34.8347,-78.3709,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,110,cfu/100ml,Final,Actual,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2002-000260949,Sample-Routine,Water,,6/6/02,11:17:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,35,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2003-000217642,Sample-Routine,Water,,5/15/03,11:00:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8604000,,34.9186,-78.3887,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,14,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1997-000442819,Sample-Routine,Water,,5/8/97,,,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,8,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP1999-000377488,Sample-Routine,Water,,11/2/99,9:55:00,EST,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8610001,,34.8347,-78.3709,GRAB,21NCMonitoring,GRAB,,Water Sampler (Other),,Fecal Coliform,104,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2000-000356019,Sample-Routine,Water,,6/13/00,9:45:00,EDT,0.1,m,LCFRP,LCFRP,21NCMONITORING-B8740000,,34.7933,-78.3113,GRAB,21NCCoalitions,GRAB,,Water Sampler (Other),,Fecal Coliform,40,cfu/100ml,Final,Actual,,,,,,UNKNOWN,21NCMONITORING,UNKNOWN,,,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2011-001927904,Sample-Routine,Water,,10/19/11,12:30:00,EDT,0.1,m,NCAMBNT,NCAMBNT,21NC03WQ-B8545000,,34.92735,-78.46568,Grab,21NC03WQ,Grab,,Water Sampler (Other),,Fecal Coliform,110,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20150825-B8490000-370484395,Sample-Routine,Water,Surface Water,8/25/15,10:00:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8490000,,35.05553,-78.53095,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,290,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20170622-B8750000-371131066,Sample-Routine,Water,Surface Water,6/22/17,12:15:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8750000,,34.7544,-78.2891,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,120,cfu/100ml,Final,Actual,Q1; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS20181017-B8580000-371130636,Sample-Routine,Water,Surface Water,10/17/18,10:40:00,EST,0.1,m,NCAMBNT,,21NC03WQ-B8580000,,35.02483,-78.3717,Grab,21NC03WQ,Grab,Surface Water Grab,Water Sampler (Other),,Fecal Coliform,81,cfu/100ml,Final,Actual,"B4,Q1; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.  Holding time exceeded;  Holding time exceeded prior to receipt by lab.",,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,1,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
